Titulo,Secao,Url
SPECIAL EFFECTS OF PLASMA TREATMENT ON TEXTILE MATERIALS COLORED WITH REACTIVE DYES  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/205_1619170493.pdf
Analysis and Characterization of Ecological Bricks and Other Civil Construction Applications Made with Mining Waste  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/868_1620689305.pdf
Synthesis of Cu-In-S/ZnS Quantum Dots-Biopolymer Nanocolloids by Environmentally-Friendly Process for Potential Solar Energy Harvesting  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/757_1620423017.pdf
Characterization and Photocatalytic Investigation of Mixed Al-Nb Anodic Oxides Prepared by Plasma Electrolytic Oxidation (PEO)  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/17_1619015159.pdf
Effect of oxidation with HNO3 on the heterogeneous Fenton-like catalytic properties of g-C3N4  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/470_1619371574.pdf
Two-phase heterogeneous precursor solution for sol-gel dip-coating of TiO2  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/156_1619034166.pdf
Nanostructured thermocell applied to environmental monitoring or energy conversion from waste heat  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/45_1617933212.pdf
Cryo-milled BFO nanoparticles - A promising solution for photodegradation of organic dyes  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1141_1620780270.pdf
Selective oxidation of sulfides to sulfones mediated by silver tungstate: A experimental and theoretical approach  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/464_1619366946.pdf
Excellent adsorption of complex dyes by graphene oxide-safranin modified@polyacrylonitrile membranes  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1082_1620771619.pdf
"Preparation of a chalcopyrite, zero valent iron and activated carbon composite as potential magnetic adsorbent for the removal of the pesticide 2,4-D from aqueous solutions  Visualizar",N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/251_1619206057.pdf
Hydrothermal CuFeS2 catalyst with significant effect on the photocatalytic degradation efficiency of yellow tartrazine dye under near infrared light  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/201_1619139198.pdf
Synthesis of Ag nanoparticles: a green approach using cassava root extract and microwave irradiation  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/236_1624405641.pdf
Effect of oxidation with HNO3 on the photocatalytic properties of g-C3N4  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/483_1619371655.pdf
Green synthesis of Sb2O3 nanostructures from Aloe Vera extract  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/743_1620398477.pdf
Metals adsorption under the presence of nanocellulose fibers and effect over thermal decomposition kinetics  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/247_1619204365.pdf
"Hybrid Magnetic Microparticles for controlled release of herbicide: Preparation, characterization and effect on aquatic plants  Visualizar",N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/915_1621079067.pdf
Ceramic-based materials for water filtering: current state and future perspectives  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/7_1616437357.pdf
Structural and optical characterization of nanosized CdS-based photocatalyst for 4-chlorophenol biodegradation  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1058_1620766401.pdf
NANOPARTICULATED METAL OXIDES APPLIED TO PHOTOCATALYTIC DEGRADATION OF ORGANIC POLLUENTS  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/525_1619381092.pdf
Actived Carbon from sugarcane bagasse ashs for adsorption of synthetic dyes methylene blue and red remazol.  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/237_1619653654.pdf
Synergic effect of basic blue 7 in anionic dye adsorption by nanocellulose/graphene oxide nanocomposites and related mechanism  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/605_1620772060.pdf
"Synthesis, characterization, and application of a magnetic ionically imprinted polymer for the determination of Ni(II)  Visualizar",N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/800_1620655808.pdf
Dispersive magnetic solid phase extraction of cadmium in environmental samples using nanoparticles coated by carbon nanotubes and silica as adsorbent followed by TS-FF-AAS determination  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/794_1620653654.pdf
Quantum Carbon Dots as Fluorescent Probes in Determining Chloramphenicol  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/480_1619371188.pdf
Graphene-based photocatalysts nanocomposites prepared through a Reactive DC Magnetron Sputtering system for environmental applications  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/424_1629334244.pdf
Use of treatment techniques in RCD for production of sustainable concrete  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/185_1623152407.pdf
Photodegradation under visible light of the organic pollutants by La-doped Ag3PO4 crystals  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1161_1620783003.pdf
Influence of the interlamellar anion in CuMgFe-LDH on the degradation of the anticancer drug 5-Fluorouracil  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1071_1621012804.pdf
Preservation of fresh guavas by applying of edible coatings based on chitosan nanoparticles loaded with active compounds  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1068_1620767460.pdf
Use of chitosan as extraction solution of active compounds from by-products to simplify the encapsulation by ionic gelation  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1061_1620767609.pdf
Sodium titanate nanotubes: electrophoretic deposition and characterization  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/866_1620688786.pdf
"Potassium copper niobate with TTB structure:  synthesis, characterization and photocatalytic properties  Visualizar",N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/808_1620658858.pdf
Morphological and chemical characterization of active films of sodium alginate and melaleuca essential oil  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1117_1620777600.pdf
Preliminar study of SERS-Active Substrates using Nanoparticles films-Coated Porous Materials for detection of environmental pollution  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/1177_1620786824.pdf
Synthesis and deposition of SnO2/rGO thin films and their application in CO2 reduction  Visualizar,N - Nanomaterials and Technologies for Sustainability - Implications and Applications to the Environment / Poster,https://www.eventweb.com.br/xixsbpmat-virtual/on-site/pdf/viewer.html?file=../../../specific-files/manuscripts/xixsbpmat-virtual/917_1620737666.pdf
